date, close, open, high, low, volume
Apr 09, 2019, 532.00, 526.25, 534.50, 525.40, 2.30M
Apr 08, 2019, 525.40, 536.50, 536.90, 522.70, 2.43M
Apr 05, 2019, 532.10, 531.40, 541.00, 526.00, 9.78M
Apr 04, 2019, 521.00, 519.00, 522.00, 517.50, 5.56M
Apr 03, 2019, 520.45, 523.00, 524.80, 519.10, 3.28M
Apr 02, 2019, 522.65, 529.95, 529.95, 521.15, 1.27M
Apr 01, 2019, 525.65, 516.30, 528.75, 516.30, 4.09M
Mar 29, 2019, 528.90, 525.75, 530.70, 524.00, 2.16M
Mar 28, 2019, 525.60, 525.30, 527.35, 522.30, 4.13M
Mar 27, 2019, 525.50, 531.40, 533.60, 524.05, 1.22M
Mar 26, 2019, 529.30, 528.50, 532.50, 525.70, 3.04M
Mar 25, 2019, 526.85, 525.60, 528.70, 516.20, 1.87M
Mar 22, 2019, 526.80, 534.90, 539.00, 523.60, 1.58M
Mar 20, 2019, 533.25, 532.00, 534.80, 531.10, 1.26M
Mar 19, 2019, 533.65, 537.15, 537.70, 530.20, 874.80K
Mar 18, 2019, 534.50, 533.05, 535.80, 529.00, 1.27M
Mar 15, 2019, 532.60, 534.10, 535.40, 528.95, 2.02M
Mar 14, 2019, 532.75, 532.05, 534.10, 530.50, 1.49M
Mar 13, 2019, 532.80, 542.00, 542.50, 531.00, 1.58M
Mar 12, 2019, 538.75, 541.90, 543.65, 537.30, 2.05M
Mar 11, 2019, 540.10, 542.00, 542.00, 535.50, 2.34M
Mar 08, 2019, 539.95, 541.00, 543.40, 538.25, 2.62M
Mar 07, 2019, 541.35, 547.65, 550.00, 539.65, 1.14M
Mar 06, 2019, 547.55, 551.00, 552.00, 541.95, 1.59M
Mar 05, 2019, 548.65, 550.00, 551.50, 546.55, 1.64M
Mar 01, 2019, 551.55, 555.00, 555.30, 547.40, 2.43M
Feb 28, 2019, 554.55, 555.00, 558.30, 546.00, 2.62M
Feb 27, 2019, 551.90, 551.00, 555.35, 544.25, 2.39M
Feb 26, 2019, 550.40, 545.10, 553.65, 538.05, 1.95M
Feb 25, 2019, 548.30, 541.50, 550.85, 541.00, 1.96M
Feb 22, 2019, 541.30, 543.80, 546.10, 539.10, 1.59M
Feb 21, 2019, 545.50, 542.85, 547.90, 540.50, 1.09M
Feb 20, 2019, 541.10, 540.20, 543.20, 538.65, 1.21M
Feb 19, 2019, 539.65, 544.80, 545.00, 536.75, 1.88M
Feb 18, 2019, 541.15, 542.00, 545.05, 532.30, 1.59M
Feb 15, 2019, 540.55, 540.00, 551.40, 528.50, 2.49M
Feb 14, 2019, 542.90, 542.90, 556.00, 537.40, 2.77M
Feb 13, 2019, 543.50, 543.00, 545.65, 538.20, 1.75M
Feb 12, 2019, 543.30, 540.05, 545.70, 536.10, 2.25M
Feb 11, 2019, 543.30, 538.70, 545.90, 535.85, 2.99M
Feb 08, 2019, 534.25, 532.85, 543.70, 531.20, 2.75M
Feb 07, 2019, 532.90, 537.10, 546.60, 528.15, 4.42M
Feb 06, 2019, 534.95, 510.50, 546.70, 504.10, 8.78M
Feb 05, 2019, 508.00, 506.55, 514.00, 501.20, 4.36M
Feb 04, 2019, 509.60, 521.00, 521.00, 506.20, 1.48M
Feb 01, 2019, 521.35, 517.65, 522.55, 512.50, 1.38M
